,customer_city,customer_state,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp,shipping_limit_date,price,freight_value,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,payment_sequential,payment_type,payment_installments,payment_value,seller_city,seller_state,product_category_name_english,product_category,product_vol_cm3,shipping_days,arrival_status,estimated_days,arrival_days,estimated_delivery_rate,arrival_delivery_rate,shipping_delivery_rate
53658,sao paulo,SP,2018-06-27 19:58:01,2018-06-27 20:11:51,2018-06-29 09:38:00,2018-07-03 22:51:12,2018-07-24,5,,,2018-07-04 00:00:00,2018-07-05 02:31:33,2018-07-10 20:11:51,49.9,7.61,43.0,117.0,1.0,180.0,1,credit_card,5,57.51,sao paulo,SP,consoles_games,Electronics,2142.0,4,OnTime/Early,26,6,Slow,Very Fast,Very Fast
68958,itaberai,GO,2017-03-24 18:16:43,2017-03-24 18:42:56,2017-03-29 12:48:16,2017-04-04 14:28:08,2017-04-24,1,,Não gostei do produto compro foto nada haver com a mercadoria..Não recomendo...,2017-04-05 00:00:00,2017-04-08 11:39:37,2017-03-30 18:33:30,520.2,50.68,59.0,573.0,4.0,14550.0,1,credit_card,8,570.88,ibitinga,SP,furniture_decor,Furniture,64000.0,6,OnTime/Early,30,10,Slow,Fast,Very Fast
29549,aracaju,SE,2017-12-06 11:06:52,2017-12-08 02:54:19,2017-12-08 22:22:24,2018-01-09 20:23:13,2018-01-05,5,,muito bom,2018-01-10 00:00:00,2018-01-11 11:38:37,2017-12-15 02:54:19,75.0,29.94,44.0,903.0,6.0,2600.0,1,boleto,1,314.82,sao paulo,SP,furniture_decor,Furniture,15000.0,31,Late,29,34,Slow,Slow,Slow
102530,rio de janeiro,RJ,2018-08-01 16:43:40,2018-08-01 17:20:08,2018-08-02 14:25:00,2018-08-06 19:03:01,2018-08-27,5,,,2018-08-07 00:00:00,2018-08-08 02:40:41,2018-08-07 17:20:08,55.0,23.19,50.0,250.0,1.0,800.0,1,credit_card,1,234.57,porto ferreira,SP,furniture_decor,Furniture,10000.0,4,OnTime/Early,25,5,Slow,Very Fast,Very Fast
102935,rio de janeiro,RJ,2018-03-01 15:49:38,2018-03-03 02:49:34,2018-03-09 00:08:31,2018-03-20 16:12:00,2018-04-04,1,,"Estou insatisfeito, pois ainda não recebi meu produto e também a central da lannister informa que esta sempre lotada de ligações e que não pode atender.",2018-03-21 00:00:00,2018-04-13 14:44:43,2018-03-16 02:49:34,89.99,36.29,58.0,1283.0,1.0,9000.0,1,boleto,1,505.12,itaquaquecetuba,SP,office_furniture,Furniture,45084.0,11,OnTime/Early,33,19,Slow,Neutral,Fast
66116,sao paulo,SP,2018-02-03 19:36:02,2018-02-05 11:30:05,2018-02-20 13:27:55,2018-03-02 20:02:53,2018-04-02,5,,"Apesar da boa relação preço/qualidade e de que a mesa foi entre quase 1 mês antes do que avisam no momento da compra, ainda assim levou uns 25 dias para entregar um móvel tão simples.",2018-03-03 00:00:00,2018-03-05 23:40:26,2018-02-19 10:30:05,146.99,37.12,26.0,989.0,1.0,16125.0,1,credit_card,1,84.11,itaquaquecetuba,SP,office_furniture,Furniture,47061.0,10,OnTime/Early,57,27,Very Slow,Slow,Fast
34483,mage,RJ,2018-01-12 08:37:14,2018-01-12 08:49:22,2018-01-12 20:46:50,2018-01-30 22:36:40,2018-02-19,3,,Demorou muito para chegar. ,2018-01-31 00:00:00,2018-02-01 13:56:23,2018-01-18 08:49:22,89.9,16.39,21.0,418.0,9.0,5200.0,1,credit_card,2,106.29,serra negra,SP,furniture_decor,Furniture,28830.0,18,OnTime/Early,37,18,Slow,Neutral,Neutral
93545,luiz alves,SC,2018-01-28 21:14:26,2018-01-28 21:32:15,2018-02-01 18:16:30,2018-02-14 20:13:51,2018-03-01,4,,,2018-02-15 00:00:00,2018-02-20 11:56:44,2018-02-01 21:31:40,79.0,15.3,57.0,2737.0,1.0,250.0,1,credit_card,1,94.3,jau,SP,sports_leisure,Entertainment,2420.0,13,OnTime/Early,31,16,Slow,Neutral,Fast
109166,londrina,PR,2018-07-07 23:47:15,2018-07-08 00:45:45,2018-07-11 07:34:00,2018-07-16 15:45:58,2018-07-30,4,,,2018-07-17 00:00:00,2018-07-19 02:15:31,2018-07-11 00:45:45,389.9,36.49,60.0,564.0,7.0,3300.0,1,credit_card,10,426.39,penapolis,SP,auto,Electronics,17415.0,5,OnTime/Early,22,8,Neutral,Fast,Very Fast
87160,sao paulo,SP,2017-09-22 12:56:59,2017-09-26 04:14:13,2017-09-27 19:53:21,2017-09-29 14:52:18,2017-10-16,4,,,2017-09-30 00:00:00,2017-09-30 20:21:13,2017-10-02 04:14:13,41.3,11.85,56.0,1485.0,2.0,200.0,1,boleto,1,53.15,limeira,SP,fashion_bags_accessories,Fashion,352.0,1,OnTime/Early,23,7,Neutral,Very Fast,Very Fast
60716,rio de janeiro,RJ,2018-06-30 18:11:31,2018-06-30 19:30:10,2018-07-04 15:14:00,2018-07-10 23:58:34,2018-08-08,5,O mesmo do OUTBACK ,Realmente o produto é IDÊNTICO ao do outback. Mesma marca. A entrega foi super rápida... antes do prazo ... gostei tanto que já encomendei outra remessa ontem e o novo produto já está em transporte.,2018-07-11 00:00:00,2018-07-12 03:53:57,2018-07-06 19:30:10,137.0,27.94,54.0,808.0,7.0,6125.0,1,credit_card,1,164.94,maua,SP,housewares,Home & Garden,23000.0,6,OnTime/Early,38,10,Slow,Fast,Very Fast
106715,patos de minas,MG,2017-12-21 17:11:28,2017-12-22 17:10:51,2017-12-28 20:38:10,2018-01-03 19:22:49,2018-01-19,1,,,2018-01-04 00:00:00,2018-01-10 12:23:27,2017-12-29 17:10:51,113.9,18.05,26.0,669.0,4.0,3600.0,1,credit_card,2,131.95,guarulhos,SP,furniture_decor,Furniture,31200.0,5,OnTime/Early,28,13,Slow,Fast,Very Fast
33873,grajau,MA,2018-08-03 08:29:15,2018-08-03 08:45:07,2018-08-03 09:39:00,2018-08-17 18:35:25,2018-08-28,5,,,2018-08-18 00:00:00,2018-08-18 23:33:19,2018-08-07 08:45:07,81.0,57.34,58.0,529.0,10.0,3350.0,1,credit_card,4,138.34,sao paulo,SP,luggage_accessories,Home & Garden,19488.0,14,OnTime/Early,24,14,Neutral,Fast,Fast
18813,vila velha,ES,2018-04-26 22:47:29,2018-04-27 08:12:12,2018-04-30 13:14:00,2018-05-16 19:28:22,2018-05-17,1,Comprei 02 e só recebi 01,Comprei 02 balanças e só recebi 01. Mandei mensagem e nada até agora.,2018-05-17 00:00:00,2018-05-20 13:32:27,2018-05-04 08:12:12,110.0,23.31,59.0,1030.0,5.0,3500.0,1,credit_card,10,266.62,sao paulo,SP,health_beauty,Beauty & Health,18900.0,16,OnTime/Early,20,19,Neutral,Neutral,Neutral
10258,santa maria,RS,2018-05-24 16:43:06,2018-05-26 02:18:40,2018-05-28 15:55:00,2018-06-07 17:44:58,2018-07-03,4,Ótimo ,Tudo certo!,2018-06-08 00:00:00,2018-06-11 12:22:41,2018-05-30 02:18:40,49.9,19.32,56.0,348.0,2.0,1550.0,1,boleto,1,415.32,sao jose do rio preto,SP,garden_tools,Furniture,19800.0,10,OnTime/Early,39,14,Slow,Fast,Fast
5554,sao bernardo do campo,SP,2018-02-26 09:06:10,2018-02-28 09:15:38,2018-03-01 19:47:47,2018-04-03 20:58:49,2018-03-16,1,,Nao recebi meu pedido...e nenhuma explicaçao por parte da empresa. Fiz o pagamento em dinheiro e quero receber de volta...,2018-03-21 00:00:00,2018-03-22 17:35:46,2018-03-06 09:15:38,48.9,12.69,72.0,401.0,1.0,1150.0,1,boleto,1,61.59,ibitinga,SP,furniture_decor,Furniture,23625.0,33,Late,17,36,Neutral,Slow,Slow
75292,florianopolis,SC,2018-01-23 19:47:19,2018-01-24 19:37:22,2018-01-29 23:28:52,2018-03-06 22:09:20,2018-02-19,2,,"Produto ainda não chegou, estou no aguardo",2018-02-22 00:00:00,2018-02-22 12:27:59,2018-01-30 19:37:22,89.9,68.99,42.0,35.0,2.0,700.0,1,credit_card,10,158.89,sao paulo,SP,fashion_bags_accessories,Fashion,61920.0,35,Late,26,42,Slow,Very Slow,Slow
92520,guarulhos,SP,2017-06-04 16:07:45,2017-06-04 16:22:11,2017-06-05 15:28:16,2017-06-13 15:10:13,2017-06-28,5,,Gostei foi entregue andes da data isso é muito bom .,2017-06-14 00:00:00,2017-06-14 20:11:21,2017-06-08 16:22:11,110.9,15.54,36.0,1072.0,1.0,1500.0,1,credit_card,6,126.44,belo horizonte,MG,sports_leisure,Entertainment,16928.0,7,OnTime/Early,23,8,Neutral,Fast,Very Fast
88292,rio negrinho,SC,2018-07-11 22:57:12,2018-07-11 23:10:15,2018-07-17 13:46:00,2018-07-24 17:24:31,2018-08-06,4,Veio tudo certinho,"Ouve uma demora para a emissão da nota fiscal, fora isso veio tudo certo.",2018-07-25 00:00:00,2018-07-26 11:38:03,2018-07-18 23:10:15,29.3,18.36,55.0,298.0,1.0,250.0,1,credit_card,1,110.02,sao paulo,SP,stationery,Books & Stationery,1056.0,7,OnTime/Early,25,12,Slow,Fast,Very Fast
98805,sao paulo,SP,2018-06-21 17:26:42,2018-06-22 02:58:29,2018-06-22 13:07:00,2018-06-29 12:28:37,2018-07-18,5,,,2018-06-30 00:00:00,2018-07-02 15:55:46,2018-06-26 02:58:29,119.99,57.32,59.0,1893.0,1.0,6550.0,1,boleto,1,177.31,ilicinea,MG,computers_accessories,Electronics,8000.0,6,OnTime/Early,26,7,Slow,Very Fast,Very Fast
9518,rio de janeiro,RJ,2018-07-12 17:40:30,2018-07-12 17:50:22,2018-07-19 14:19:00,2018-07-23 17:32:01,2018-08-14,4,,,2018-07-24 00:00:00,2018-07-24 21:41:38,2018-07-18 17:50:22,185.0,82.61,57.0,1526.0,1.0,12500.0,1,credit_card,6,267.61,amparo,SP,furniture_decor,Furniture,44064.0,4,OnTime/Early,32,10,Slow,Fast,Very Fast
83,sao goncalo,RJ,2017-12-28 04:31:58,2017-12-28 04:47:24,2017-12-28 17:59:29,2018-01-23 22:36:08,2018-01-30,1,,,2018-01-24 00:00:00,2018-01-25 02:00:17,2018-01-04 04:47:24,14.9,14.1,45.0,211.0,1.0,150.0,1,credit_card,1,29.0,sao paulo,SP,sports_leisure,Entertainment,2816.0,26,OnTime/Early,32,26,Slow,Slow,Slow
8950,belo horizonte,MG,2018-06-27 22:22:54,2018-06-28 01:11:17,2018-06-28 15:14:00,2018-07-04 20:03:08,2018-07-18,4,Embalagem inadequada,"Tudo ocorreu beleza, só que a embalagem foi inadequada, não ofereceu proteção ao item comprado , que possuiu um CD que chegou quebrado.",2018-07-05 00:00:00,2018-07-06 11:08:24,2018-07-02 01:11:17,27.9,18.3,60.0,1957.0,1.0,50.0,1,credit_card,1,46.2,atibaia,SP,auto,Electronics,2880.0,6,OnTime/Early,20,6,Neutral,Very Fast,Very Fast
78361,nova friburgo,RJ,2017-11-02 16:17:52,2017-11-02 16:30:25,2017-11-10 16:21:47,2017-11-15 16:58:36,2017-12-01,1,,"Simplesmente vc paga por 2 produtos mas a loja/site entrega um e te cobra pelos 2.
Impressionante!!!",2017-11-16 00:00:00,2017-11-16 12:55:24,2017-11-14 16:30:25,112.99,17.08,56.0,1112.0,1.0,8633.0,1,credit_card,4,260.13,itaquaquecetuba,SP,office_furniture,Furniture,115584.0,5,OnTime/Early,28,13,Slow,Fast,Very Fast
38100,varzea da palma,MG,2017-11-16 17:01:16,2017-11-18 02:15:26,2017-11-24 10:52:50,2017-12-08 22:35:02,2017-12-21,5,,,2017-12-09 00:00:00,2017-12-10 13:09:02,2017-11-29 02:15:26,449.0,20.71,60.0,561.0,1.0,550.0,1,boleto,1,469.71,videira,SC,perfumery,Beauty & Health,2816.0,14,OnTime/Early,34,22,Slow,Neutral,Fast
106649,sao jose dos campos,SP,2018-01-27 22:09:48,2018-01-27 22:35:25,2018-02-02 14:44:52,2018-02-06 19:35:01,2018-02-14,5,,"tive que escolher outro modelo, pois esse nao havia mais",2018-02-07 00:00:00,2018-02-17 01:25:49,2018-01-31 22:35:25,49.9,7.78,48.0,182.0,1.0,300.0,1,credit_card,5,61.7,sao paulo,SP,stationery,Books & Stationery,3025.0,4,OnTime/Early,17,9,Neutral,Fast,Very Fast
101891,sacramento,MG,2018-01-29 09:30:09,2018-01-29 09:37:22,2018-02-01 11:58:22,2018-02-20 15:32:47,2018-02-23,1,,"Venho somente um produto, são 4.",2018-02-21 00:00:00,2018-02-21 19:41:44,2018-02-02 09:37:22,18.9,15.1,44.0,376.0,1.0,200.0,1,credit_card,1,136.0,sao paulo,SP,electronics,Electronics,2800.0,19,OnTime/Early,24,22,Neutral,Neutral,Neutral
81517,salvador,BA,2018-06-13 21:27:31,2018-06-13 22:00:24,2018-06-15 07:40:00,2018-06-26 19:36:29,2018-07-16,5,,,2018-06-27 00:00:00,2018-06-29 23:22:53,2018-06-19 22:00:24,34.99,20.2,48.0,193.0,4.0,1100.0,1,credit_card,2,165.57,pedreira,SP,furniture_decor,Furniture,14375.0,11,OnTime/Early,32,12,Slow,Fast,Fast
71964,treze tilias,SC,2017-11-08 22:03:54,2017-11-08 22:16:03,2017-11-16 20:56:54,2017-11-29 18:09:55,2017-12-05,2,,não recebi o produto. o ptoduto em que eu vi na loja era uma coisa e nao chegou e eu tinha colocado todos os dados corretor ja verifiquei na agencia dos correios e nao estava quero meu reembolso no ma,2017-11-30 00:00:00,2017-11-30 23:18:08,2017-11-15 22:15:33,21.9,15.1,51.0,1311.0,2.0,50.0,1,credit_card,1,37.0,sao paulo,SP,telephony,Electronics,1188.0,12,OnTime/Early,26,20,Slow,Neutral,Fast
105605,novo cruzeiro,MG,2018-02-14 17:44:50,2018-02-14 17:55:33,2018-02-15 18:28:54,2018-02-23 18:35:14,2018-03-12,5,,,2018-02-24 00:00:00,2018-02-26 12:41:33,2018-02-20 16:55:33,199.9,21.89,60.0,233.0,1.0,2600.0,1,credit_card,2,221.79,piracicaba,SP,bed_bath_table,Furniture,11808.0,8,OnTime/Early,25,9,Slow,Fast,Fast
62892,sao goncalo,RJ,2018-01-10 09:04:09,2018-01-10 10:31:35,2018-01-10 22:48:10,2018-01-17 15:44:12,2018-02-08,5,,o produto veio no prazo .. veio super rápido ADOREI. RECOMENDO,2018-01-18 00:00:00,2018-01-21 21:52:42,2018-01-16 10:09:39,119.0,17.37,31.0,419.0,2.0,1650.0,1,credit_card,2,136.37,sao paulo,SP,sports_leisure,Entertainment,7200.0,6,OnTime/Early,28,7,Slow,Very Fast,Very Fast
87157,sobral,CE,2017-03-25 08:27:38,2017-03-28 03:50:55,2017-04-05 09:32:30,2017-05-15 08:17:38,2017-05-02,1,,,2017-05-05 00:00:00,2017-05-05 11:11:34,2017-04-03 03:50:55,229.9,26.1,38.0,476.0,2.0,414.0,1,boleto,1,256.0,petropolis,RJ,perfumery,Beauty & Health,6210.0,39,Late,37,50,Slow,Very Slow,Slow
53282,moncao,MA,2018-08-15 14:03:08,2018-08-17 03:30:35,2018-08-20 11:26:00,2018-08-28 13:48:52,2018-09-25,5,,,2018-08-29 00:00:00,2018-08-29 19:43:38,2018-08-21 03:30:35,85.99,57.37,52.0,847.0,3.0,1200.0,1,boleto,1,143.36,sao paulo,SP,cool_stuff,Fashion,15750.0,8,OnTime/Early,40,12,Very Slow,Fast,Fast
101584,caieiras,SP,2018-04-09 14:34:07,2018-04-09 14:50:45,2018-04-10 20:22:26,2018-04-13 20:58:56,2018-04-26,5,,Ainda não testei o produto ,2018-04-14 00:00:00,2018-04-16 13:12:41,2018-04-13 14:50:45,54.9,13.74,37.0,729.0,1.0,800.0,1,credit_card,1,68.64,lencois paulista,SP,health_beauty,Beauty & Health,6720.0,3,OnTime/Early,16,4,Neutral,Very Fast,Very Fast
102019,guaruja,SP,2017-03-04 21:29:01,2017-03-04 21:43:09,2017-03-09 03:32:05,2017-03-16 08:43:45,2017-03-27,5,,,2017-03-18 00:00:00,2017-03-18 19:33:18,2017-03-08 21:29:01,40.0,14.52,38.0,503.0,4.0,1700.0,1,credit_card,1,54.52,uba,MG,furniture_decor,Furniture,3703.0,7,OnTime/Early,22,11,Neutral,Fast,Very Fast
33576,vila velha,ES,2017-12-11 20:47:04,2017-12-11 20:56:32,2017-12-15 18:16:53,2017-12-29 22:29:08,2018-01-12,5,,,2017-12-30 00:00:00,2017-12-31 01:33:11,2017-12-22 20:56:32,234.9,17.89,56.0,225.0,1.0,1000.0,1,credit_card,8,252.79,sao paulo,SP,stationery,Books & Stationery,40128.0,14,OnTime/Early,31,18,Slow,Neutral,Fast
71249,caruaru,PE,2018-07-24 14:11:22,2018-07-25 10:04:42,2018-07-25 13:04:00,2018-08-02 00:28:48,2018-08-15,5,,,2018-08-03 00:00:00,2018-08-05 16:08:05,2018-07-27 10:04:42,129.9,51.63,54.0,220.0,3.0,150.0,1,credit_card,2,29.78,marica,RJ,fashion_bags_accessories,Fashion,1224.0,7,OnTime/Early,21,8,Neutral,Fast,Very Fast
107614,rio de janeiro,RJ,2018-01-15 15:57:07,2018-01-15 16:12:36,2018-01-26 21:15:16,2018-02-08 15:46:34,2018-02-06,3,,Demora para entrega e também os fretes são muito alto poderia avaliar o cliente pela quantidade de compras,2018-02-08 00:00:00,2018-02-08 09:41:02,2018-01-19 16:12:36,34.9,16.92,59.0,434.0,3.0,350.0,1,credit_card,1,51.82,porto alegre,RS,consoles_games,Electronics,8000.0,12,Late,21,23,Neutral,Neutral,Fast
86400,sao jose,SC,2017-11-19 15:11:59,2017-11-19 15:26:33,2017-11-22 01:33:01,2017-11-24 18:52:50,2017-12-11,5,,Parabéns!!!!,2017-11-25 00:00:00,2017-11-29 20:31:19,2017-11-23 15:26:33,27.99,14.1,59.0,818.0,6.0,350.0,1,credit_card,8,84.18,sao paulo,SP,telephony,Electronics,816.0,2,OnTime/Early,21,5,Neutral,Very Fast,Very Fast
28232,franco da rocha,SP,2017-12-17 17:24:50,2017-12-17 18:34:05,2017-12-18 20:03:12,2017-12-20 15:27:45,2018-01-05,3,,,2017-12-21 00:00:00,2017-12-22 01:26:55,2017-12-21 18:31:07,49.0,8.11,59.0,2910.0,5.0,250.0,1,credit_card,1,57.11,araras,SP,health_beauty,Beauty & Health,7436.0,1,OnTime/Early,18,2,Neutral,Very Fast,Very Fast
81514,itapirapua paulista,SP,2018-03-24 21:00:03,2018-03-27 04:08:29,2018-03-28 12:13:11,2018-04-05 01:22:41,2018-04-12,5,,,2018-04-05 00:00:00,2018-04-05 22:26:58,2018-04-02 04:08:29,149.9,14.08,60.0,234.0,1.0,1700.0,1,boleto,1,163.98,piracicaba,SP,bed_bath_table,Furniture,7616.0,7,OnTime/Early,18,11,Neutral,Fast,Very Fast
93252,niteroi,RJ,2018-03-18 11:49:17,2018-03-18 12:08:11,2018-03-19 17:16:52,2018-03-29 23:05:32,2018-04-18,5,,Chegou antes do prazo estabelecido. Produto lindo. Super recomendo. ,2018-03-30 00:00:00,2018-04-04 07:39:25,2018-03-22 12:08:11,59.9,22.13,48.0,204.0,1.0,1150.0,1,credit_card,4,82.03,ampere,PR,housewares,Home & Garden,7942.0,10,OnTime/Early,30,11,Slow,Fast,Fast
24409,cruzeiro do sul,AC,2017-12-07 18:00:45,2017-12-12 03:36:25,2017-12-12 23:17:02,2018-01-12 20:19:50,2018-01-30,4,,Só achei q deveria vir com cada peça em uma embalagem separada para facilitar a montagem já q não vem manual..é um verdadeiro quebra cabeça! Fora isso o produto é bom!,2018-01-13 00:00:00,2018-01-16 02:44:22,2017-12-18 03:36:25,69.9,60.95,38.0,1324.0,1.0,4500.0,1,boleto,1,130.85,mombuca,SP,christmas_supplies,Entertainment,18000.0,30,OnTime/Early,53,36,Very Slow,Slow,Slow
20220,brasilia,DF,2018-04-01 21:17:30,2018-04-01 21:30:26,2018-04-03 20:48:46,2018-04-10 22:23:32,2018-04-20,3,,Eu Encomendo relógio bom bonito,2018-04-11 00:00:00,2018-04-12 08:05:33,2018-04-05 21:30:26,279.8,16.84,53.0,725.0,2.0,350.0,1,credit_card,8,296.64,sumare,SP,watches_gifts,Electronics,2704.0,7,OnTime/Early,18,9,Neutral,Fast,Very Fast
7160,sao jose dos campos,SP,2018-06-22 07:42:57,2018-06-26 04:59:17,2018-06-28 13:59:00,2018-06-30 16:44:37,2018-07-12,5,,,2018-07-01 00:00:00,2018-07-03 20:40:50,2018-07-02 04:59:17,79.9,9.07,44.0,429.0,6.0,400.0,1,boleto,1,88.97,sumare,SP,toys,Entertainment,4000.0,2,OnTime/Early,19,8,Neutral,Fast,Very Fast
61564,sao roque,SP,2017-08-15 11:25:22,2017-08-16 12:10:17,2017-08-16 18:28:08,2017-08-22 22:14:35,2017-08-30,1,,"Produto péssimo. Com emblema de ponta-cabeça (invertido) e contém avaria. Já fiz contato com a loja através do e-mail e ninguém respondeu. 
Quero meu dinheiro de volta assim como instruções sobre com",2017-08-23 00:00:00,2017-08-24 16:05:30,2017-08-22 12:10:17,49.0,7.78,59.0,93.0,7.0,250.0,1,credit_card,1,56.78,sao paulo,SP,fashion_bags_accessories,Fashion,352.0,6,OnTime/Early,14,7,Fast,Very Fast,Very Fast
62863,sao joao da boa vista,SP,2018-07-26 22:38:26,2018-07-26 22:50:08,2018-08-01 18:13:00,2018-08-06 12:24:36,2018-08-13,5,,Produto com excelente qualidade e acabamento. Super recomendável.,2018-08-07 00:00:00,2018-08-08 00:13:45,2018-08-01 22:50:08,95.0,24.75,20.0,252.0,1.0,12500.0,1,credit_card,3,239.5,ibitinga,SP,furniture_bedroom,Furniture,46827.0,4,OnTime/Early,17,10,Neutral,Fast,Very Fast
28123,sao carlos,SC,2017-11-25 15:28:04,2017-11-25 15:35:02,2017-11-29 21:05:00,2017-12-14 17:58:55,2017-12-22,1,,"Efetuei a compra de 04 unidades conforme nota fiscal, porém recebi somente 01 unidade. Ou seja, estão faltando 03 unidades. Fico no aguardo de um retorno urgente pois estou precisando da mercadoria...",2017-12-15 00:00:00,2017-12-18 12:25:50,2017-11-30 15:35:02,49.0,17.67,59.0,341.0,2.0,1750.0,1,credit_card,6,266.68,sao jose do rio preto,SP,garden_tools,Furniture,32560.0,14,OnTime/Early,26,19,Slow,Neutral,Fast
34502,fortaleza,CE,2017-09-09 13:35:22,2017-09-09 13:45:27,2017-09-13 00:07:54,2017-09-25 19:34:11,2017-10-02,5,,Produto bem embalado e de ótima qualidade.,2017-09-26 00:00:00,2017-09-26 23:32:33,2017-09-14 13:45:27,29.9,21.15,45.0,2047.0,1.0,1700.0,1,credit_card,1,51.05,brasilia,DF,furniture_decor,Furniture,13110.0,12,OnTime/Early,22,16,Neutral,Neutral,Fast
25080,governador valadares,MG,2018-01-30 19:10:44,2018-01-30 19:29:04,2018-02-20 05:51:40,2018-03-07 21:56:46,2018-02-26,3,,"Ótima loja, pena que meu produto ainda não chegou!",2018-02-28 00:00:00,2018-02-28 14:47:43,2018-02-05 19:29:04,136.4,15.7,53.0,1459.0,4.0,548.0,1,credit_card,1,152.1,riberao preto,SP,computers_accessories,Electronics,3200.0,15,Late,26,36,Slow,Slow,Fast
8892,rio de janeiro,RJ,2017-11-24 20:03:02,2017-11-24 23:13:38,2017-12-15 19:34:13,2018-01-06 00:25:43,2017-12-15,1,,"Comprei dois produtos no mesmo dia, sexta-feira de black friday, no início de dezembro. O jogo de panelas tramontina chegou dentro do prazo, que era até o dia 11-12, mas a pipoqueira ainda não chegou.",2017-12-17 00:00:00,2017-12-19 20:26:21,2017-11-29 23:13:38,60.6,17.67,58.0,364.0,1.0,1000.0,1,credit_card,7,78.27,araguari,MG,housewares,Home & Garden,31360.0,21,Late,20,42,Neutral,Very Slow,Neutral
103445,araraquara,SP,2018-06-14 21:01:18,2018-06-14 21:21:15,2018-06-18 13:36:00,2018-06-20 15:53:58,2018-07-11,5,,,2018-06-21 00:00:00,2018-06-23 00:36:02,2018-06-20 21:21:15,22.7,13.74,48.0,800.0,1.0,775.0,1,credit_card,3,36.44,bauru,SP,health_beauty,Beauty & Health,10368.0,2,OnTime/Early,26,5,Slow,Very Fast,Very Fast
45599,natal,RN,2017-09-12 12:34:13,2017-09-13 03:25:01,2017-09-14 19:59:39,2017-09-27 16:58:08,2017-10-31,4,,Entregou o produto rápido.,2017-09-28 00:00:00,2017-09-28 23:44:29,2017-09-19 03:25:01,164.0,6.0,49.0,683.0,1.0,11100.0,1,boleto,1,850.0,belo horizonte,MG,pet_shop,Home & Garden,97344.0,12,OnTime/Early,48,15,Very Slow,Fast,Fast
57490,passo fundo,RS,2017-12-08 01:46:17,2017-12-08 01:54:27,2017-12-11 13:23:34,2017-12-19 16:57:58,2018-01-11,1,,Recebi meu produto totalmente quebrado. Não sei se o dano ocorreu nos Correios ou se me enviado assim. Uma pena. Nunca ocorreu isso. Não tô solicitando outro produto nem a devolução do meu dinheiro. A,2017-12-20 00:00:00,2017-12-20 19:55:30,2017-12-14 01:54:27,12.9,15.1,50.0,404.0,1.0,200.0,1,credit_card,1,28.0,sao paulo,SP,electronics,Electronics,2800.0,8,OnTime/Early,33,11,Slow,Fast,Fast
88038,nova iguacu,RJ,2018-04-06 15:13:06,2018-04-06 15:30:15,2018-04-09 18:54:56,2018-04-16 19:31:44,2018-05-02,5,,Chegou antes da data prevista,2018-04-17 00:00:00,2018-04-19 21:24:39,2018-04-12 15:30:15,219.0,45.3,43.0,435.0,4.0,9800.0,1,credit_card,4,264.3,carapicuiba,SP,furniture_bedroom,Furniture,27520.0,7,OnTime/Early,25,10,Slow,Fast,Very Fast
29142,curitiba,PR,2018-04-17 07:52:51,2018-04-17 08:11:28,2018-04-19 23:02:01,2018-04-23 20:54:50,2018-05-17,5,,"Entrega bem rápida antes do prazo, mochila igual da foto , bem bonita venho tudo certinho",2018-04-24 00:00:00,2018-04-26 03:25:19,2018-04-23 08:11:28,109.0,21.7,59.0,241.0,6.0,7550.0,1,credit_card,1,40.79,campo limpo paulista,SP,stationery,Books & Stationery,34800.0,3,OnTime/Early,29,6,Slow,Very Fast,Very Fast
83869,rio branco,AC,2017-01-21 19:46:23,2017-01-21 20:01:50,2017-01-25 05:58:53,2017-02-09 15:44:10,2017-03-15,2,,Pedi uma colcha 100% algodão e veio 100% poliester.,2017-02-14 00:00:00,2017-02-15 16:47:38,2017-01-26 19:46:23,169.9,14.86,56.0,231.0,1.0,1800.0,1,credit_card,4,467.09,ibitinga,SP,furniture_decor,Furniture,20328.0,15,OnTime/Early,52,18,Very Slow,Neutral,Fast
69865,sao paulo,SP,2018-03-21 08:39:51,2018-03-21 08:50:32,2018-03-22 20:49:39,2018-03-29 21:16:43,2018-04-09,5,,,2018-03-30 00:00:00,2018-04-02 16:18:39,2018-03-27 08:50:32,39.0,12.79,44.0,445.0,1.0,550.0,1,credit_card,1,51.79,ibitinga,SP,bed_bath_table,Furniture,1710.0,7,OnTime/Early,18,8,Neutral,Fast,Very Fast
9147,betim,MG,2018-03-21 15:05:19,2018-03-21 15:16:13,2018-03-28 02:04:50,2018-04-04 14:42:50,2018-04-09,4,,,2018-04-05 00:00:00,2018-04-09 11:33:17,2018-03-27 15:16:13,674.9,20.69,53.0,439.0,5.0,900.0,1,credit_card,10,695.59,campinas,SP,consoles_games,Electronics,2772.0,7,OnTime/Early,18,13,Neutral,Fast,Very Fast
